bill_id	bill_type	congress	introduced_at	bill_number	sponsor_SGID
hr4327-115	hr	115	2017-11-09	4327	1980
hr5392-115	hr	115	2018-03-22	5392	1503
hr4340-115	hr	115	2017-11-09	4340	1868
hr7138-115	hr	115	2018-11-15	7138	1078
hr5673-115	hr	115	2018-05-01	5673	1995
hr1718-115	hr	115	2017-03-24	1718	1690
hr6348-115	hr	115	2018-07-12	6348	1900
hr382-115	hr	115	2017-01-09	382	1835
hr1267-115	hr	115	2017-03-01	1267	1861
hr1091-115	hr	115	2017-02-15	1091	1751
hr328-115	hr	115	2017-01-05	328	1319
hr3860-115	hr	115	2017-09-28	3860	1531
hr3524-115	hr	115	2017-07-27	3524	1264
hr4826-115	hr	115	2018-01-18	4826	258
hr2673-115	hr	115	2017-05-25	2673	1817
hr4066-115	hr	115	2017-10-12	4066	1582
hr3508-115	hr	115	2017-07-27	3508	1751
hr2542-115	hr	115	2017-05-18	2542	1678
hr2657-115	hr	115	2017-05-25	2657	1784
hr471-115	hr	115	2017-01-12	471	1584
hr3285-115	hr	115	2017-07-18	3285	1931
hr6168-115	hr	115	2018-06-20	6168	1346
hr3008-115	hr	115	2017-06-22	3008	1544
hr1307-115	hr	115	2017-03-02	1307	282
hr3123-115	hr	115	2017-06-29	3123	1758
hr3243-115	hr	115	2017-07-14	3243	1675
hr1809-115	hr	115	2017-03-30	1809	1953
hr70-115	hr	115	2017-01-03	70	1422
hr1149-115	hr	115	2017-02-16	1149	1930
hr4775-115	hr	115	2018-01-11	4775	1675
hr842-115	hr	115	2017-02-02	842	1990
hr5363-115	hr	115	2018-03-21	5363	1541
hr6500-115	hr	115	2018-07-24	6500	1583
hr3703-115	hr	115	2017-09-07	3703	1835
hr2166-115	hr	115	2017-04-26	2166	1540
hr2873-115	hr	115	2017-06-12	2873	1886
hr1704-115	hr	115	2017-03-23	1704	1827
hr2063-115	hr	115	2017-04-06	2063	1987
hr4997-115	hr	115	2018-02-13	4997	1669
hr4635-115	hr	115	2017-12-13	4635	1628
hr3335-115	hr	115	2017-07-20	3335	1564
hr3871-115	hr	115	2017-09-28	3871	1911
hr5102-115	hr	115	2018-02-27	5102	1863
hr4658-115	hr	115	2017-12-14	4658	1946
hr6466-115	hr	115	2018-07-23	6466	1794
hr860-115	hr	115	2017-02-03	860	325
hr2122-115	hr	115	2017-04-25	2122	1777
hr3707-115	hr	115	2017-09-07	3707	1507
hr3186-115	hr	115	2017-07-11	3186	1610
hr2196-115	hr	115	2017-04-27	2196	1983
hr3879-115	hr	115	2017-09-28	3879	1971
hr30-115	hr	115	2017-01-03	30	1827
hr1857-115	hr	115	2017-04-03	1857	1449
hr4825-115	hr	115	2018-01-18	4825	1504
hr3716-115	hr	115	2017-09-08	3716	1796
hr7123-115	hr	115	2018-11-13	7123	1078
hr520-115	hr	115	2017-01-13	520	1780
hr3464-115	hr	115	2017-07-27	3464	210
hr2033-115	hr	115	2017-04-06	2033	1943
hr3239-115	hr	115	2017-07-13	3239	1048
hr6445-115	hr	115	2018-07-19	6445	1913
hr4335-115	hr	115	2017-11-09	4335	1896
hr4226-115	hr	115	2017-11-02	4226	1316
hr6597-115	hr	115	2018-07-26	6597	1939
hr2896-115	hr	115	2017-06-13	2896	871
hr1014-115	hr	115	2017-02-13	1014	1591
hr3725-115	hr	115	2017-09-08	3725	1431
hr4265-115	hr	115	2017-11-07	4265	1530
hr203-115	hr	115	2017-01-03	203	1264
hr2736-115	hr	115	2017-05-25	2736	1991
hr3319-115	hr	115	2017-07-19	3319	1853
hr4904-115	hr	115	2018-01-30	4904	1948
hr7277-115	hr	115	2018-12-12	7277	358
hr1653-115	hr	115	2017-03-21	1653	1611
hr2613-115	hr	115	2017-05-23	2613	1548
hr6325-115	hr	115	2018-07-10	6325	593
hr4807-115	hr	115	2018-01-16	4807	1971
hr1818-115	hr	115	2017-03-30	1818	1698
hr3212-115	hr	115	2017-07-12	3212	1961
hr4341-115	hr	115	2017-11-09	4341	1846
hr2995-115	hr	115	2017-06-22	2995	1804
hr296-115	hr	115	2017-01-05	296	1671
hr1484-115	hr	115	2017-03-09	1484	1789
hr6624-115	hr	115	2018-07-26	6624	1617
hr487-115	hr	115	2017-01-12	487	1502
hr1872-115	hr	115	2017-04-04	1872	1322
hr7350-115	hr	115	2018-12-19	7350	1344
hr6033-115	hr	115	2018-06-07	6033	1801
hr2399-115	hr	115	2017-05-08	2399	1816
hr2826-115	hr	115	2017-06-08	2826	1714
hr3240-115	hr	115	2017-07-13	3240	1606
hr1432-115	hr	115	2017-03-08	1432	1699
hr4107-115	hr	115	2017-10-24	4107	1882
hr6634-115	hr	115	2018-07-26	6634	1606
hr2949-115	hr	115	2017-06-20	2949	934
hr3528-115	hr	115	2017-07-28	3528	1863
hr3309-115	hr	115	2017-07-19	3309	608
hr66-115	hr	115	2017-01-03	66	1816
hr1154-115	hr	115	2017-02-16	1154	1625
hr3105-115	hr	115	2017-06-29	3105	1322
hr3990-115	hr	115	2017-10-06	3990	1504
hr6266-115	hr	115	2018-06-28	6266	1999
hr5327-115	hr	115	2018-03-19	5327	1638
hr2435-115	hr	115	2017-05-16	2435	1043
hr2776-115	hr	115	2017-06-06	2776	1582
hr2268-115	hr	115	2017-05-01	2268	1409
hr4403-115	hr	115	2017-11-15	4403	1698
hr5320-115	hr	115	2018-03-15	5320	1829
hr3168-115	hr	115	2017-07-06	3168	1431
hr5276-115	hr	115	2018-03-14	5276	1002
hr1695-115	hr	115	2017-03-23	1695	450
hr6692-115	hr	115	2018-08-31	6692	1887
hr2279-115	hr	115	2017-05-01	2279	1610
hr6113-115	hr	115	2018-06-14	6113	1468
hr4921-115	hr	115	2018-02-05	4921	1962
hr6308-115	hr	115	2018-07-03	6308	1657
hr4296-115	hr	115	2017-11-08	4296	1647
hr1446-115	hr	115	2017-03-09	1446	1191
hr2663-115	hr	115	2017-05-25	2663	1545
hr4234-115	hr	115	2017-11-02	4234	1751
hr1854-115	hr	115	2017-04-03	1854	1936
hr3110-115	hr	115	2017-06-29	3110	1718
hr2376-115	hr	115	2017-05-04	2376	1651
hr7046-115	hr	115	2018-10-05	7046	872
hr4455-115	hr	115	2017-11-21	4455	1698
hr6899-115	hr	115	2018-09-26	6899	1545
hr3423-115	hr	115	2017-07-26	3423	1822
hr6426-115	hr	115	2018-07-18	6426	1908
hr6017-115	hr	115	2018-06-06	6017	1638
hr3632-115	hr	115	2017-07-28	3632	1724
hr2860-115	hr	115	2017-06-08	2860	1549
hr1907-115	hr	115	2017-04-05	1907	1569
hr3414-115	hr	115	2017-07-26	3414	1648
hr1037-115	hr	115	2017-02-14	1037	1449
hr984-115	hr	115	2017-02-07	984	1612
hr7315-115	hr	115	2018-12-13	7315	2001
hr6327-115	hr	115	2018-07-10	6327	1692
hr411-115	hr	115	2017-01-10	411	640
hr2344-115	hr	115	2017-05-03	2344	1615
hr5461-115	hr	115	2018-04-10	5461	733
hr3626-115	hr	115	2017-07-28	3626	1852
hr164-115	hr	115	2017-01-03	164	515
hr4855-115	hr	115	2018-01-19	4855	1846
hr4202-115	hr	115	2017-11-01	4202	1574
hr6846-115	hr	115	2018-09-20	6846	1468
hr35-115	hr	115	2017-01-03	35	1502
hr1980-115	hr	115	2017-04-06	1980	593
hr5811-115	hr	115	2018-05-15	5811	1558
hr6703-115	hr	115	2018-09-05	6703	1972
hr5992-115	hr	115	2018-06-01	5992	1804
hr2105-115	hr	115	2017-04-20	2105	1705
hr7082-115	hr	115	2018-10-23	7082	1322
hr6315-115	hr	115	2018-07-06	6315	1919
hr4173-115	hr	115	2017-10-31	4173	1877
hr3687-115	hr	115	2017-09-06	3687	1532
hr141-115	hr	115	2017-01-03	141	231
hr1904-115	hr	115	2017-04-05	1904	1670
hr2843-115	hr	115	2017-06-08	2843	1297
hr5588-115	hr	115	2018-04-23	5588	1390
hr5180-115	hr	115	2018-03-06	5180	284
hr217-115	hr	115	2017-01-03	217	1766
hr5493-115	hr	115	2018-04-12	5493	608
hr878-115	hr	115	2017-02-06	878	1881
hr1732-115	hr	115	2017-03-27	1732	1538
hr1563-115	hr	115	2017-03-16	1563	1939
hr2495-115	hr	115	2017-05-17	2495	1809
hr1363-115	hr	115	2017-03-06	1363	1580
hr3543-115	hr	115	2017-07-28	3543	1855
hr676-115	hr	115	2017-01-24	676	231
hr4269-115	hr	115	2017-11-07	4269	1691
hr3519-115	hr	115	2017-07-27	3519	1212
hr3467-115	hr	115	2017-07-27	3467	284
hr7292-115	hr	115	2018-12-13	7292	1541
hr2181-115	hr	115	2017-04-26	2181	1431
hr6580-115	hr	115	2018-07-26	6580	1875
hr5940-115	hr	115	2018-05-23	5940	1832
hr4080-115	hr	115	2017-10-19	4080	1728
hr1236-115	hr	115	2017-02-27	1236	1678
hr3931-115	hr	115	2017-10-03	3931	1651
hr3137-115	hr	115	2017-06-29	3137	1944
hr6044-115	hr	115	2018-06-07	6044	1954
hr1779-115	hr	115	2017-03-29	1779	233
hr7248-115	hr	115	2018-12-11	7248	1545
hr2145-115	hr	115	2017-04-25	2145	1212
hr331-115	hr	115	2017-01-05	331	1319
hr5049-115	hr	115	2018-02-15	5049	1896
hr1742-115	hr	115	2017-03-27	1742	1820
hr738-115	hr	115	2017-01-30	738	1831
hr3520-115	hr	115	2017-07-27	3520	1999
hr5158-115	hr	115	2018-03-05	5158	1758
hr1815-115	hr	115	2017-03-30	1815	1908
hr7224-115	hr	115	2018-12-06	7224	1989
hr3080-115	hr	115	2017-06-27	3080	1572
hr5155-115	hr	115	2018-03-05	5155	891
hr5667-115	hr	115	2018-04-27	5667	1606
hr1595-115	hr	115	2017-03-17	1595	1845
hr4090-115	hr	115	2017-10-23	4090	1936
hr7073-115	hr	115	2018-10-19	7073	1864
hr5013-115	hr	115	2018-02-14	5013	1670
hr6744-115	hr	115	2018-09-07	6744	1846
hr2706-115	hr	115	2017-05-25	2706	1647
hr205-115	hr	115	2017-01-03	205	1264
hr5834-115	hr	115	2018-05-16	5834	258
hr4803-115	hr	115	2018-01-16	4803	1651
hr333-115	hr	115	2017-01-05	333	91
hr1245-115	hr	115	2017-02-28	1245	258
hr2309-115	hr	115	2017-05-03	2309	1158
hr4763-115	hr	115	2018-01-10	4763	1835
hr2703-115	hr	115	2017-05-25	2703	1954
hr5202-115	hr	115	2018-03-07	5202	1897
hr490-115	hr	115	2017-01-12	490	1475
hr4314-115	hr	115	2017-11-08	4314	1994
hr5011-115	hr	115	2018-02-14	5011	1158
hr2883-115	hr	115	2017-06-12	2883	1843
hr7116-115	hr	115	2018-11-06	7116	1902
hr6125-115	hr	115	2018-06-15	6125	1324
hr5372-115	hr	115	2018-03-21	5372	1962
hr2504-115	hr	115	2017-05-17	2504	1643
hr2721-115	hr	115	2017-05-25	2721	1631
hr4833-115	hr	115	2018-01-18	4833	1295
hr2981-115	hr	115	2017-06-21	2981	1822
hr572-115	hr	115	2017-01-13	572	1049
hr6060-115	hr	115	2018-06-08	6060	1966
hr5586-115	hr	115	2018-04-23	5586	705
hr1226-115	hr	115	2017-02-27	1226	1398
hr5711-115	hr	115	2018-05-08	5711	1507
hr356-115	hr	115	2017-01-06	356	1794
hr514-115	hr	115	2017-01-13	514	166
hr7225-115	hr	115	2018-12-06	7225	1989
hr1822-115	hr	115	2017-03-30	1822	1499
hr2085-115	hr	115	2017-04-08	2085	1677
hr436-115	hr	115	2017-01-11	436	1078
hr5272-115	hr	115	2018-03-14	5272	1750
hr1407-115	hr	115	2017-03-07	1407	1625
hr212-115	hr	115	2017-01-03	212	1264
hr4135-115	hr	115	2017-10-25	4135	1861
hr4027-115	hr	115	2017-10-11	4027	1825
hr1876-115	hr	115	2017-04-04	1876	1499
hr6646-115	hr	115	2018-07-31	6646	1979
hr3127-115	hr	115	2017-06-29	3127	1773
hr576-115	hr	115	2017-01-13	576	1431
hr6282-115	hr	115	2018-06-28	6282	1791
hr6429-115	hr	115	2018-07-18	6429	1791
hr5814-115	hr	115	2018-05-15	5814	1887
hr4893-115	hr	115	2018-01-29	4893	1832
hr5788-115	hr	115	2018-05-15	5788	1882
hr5763-115	hr	115	2018-05-10	5763	1801
hr7228-115	hr	115	2018-12-10	7228	1863
hr2217-115	hr	115	2017-04-27	2217	1626
hr1783-115	hr	115	2017-03-29	1783	1424
hr4572-115	hr	115	2017-12-06	4572	1904
hr3275-115	hr	115	2017-07-17	3275	1558
hr1360-115	hr	115	2017-03-02	1360	1852
hr83-115	hr	115	2017-01-03	83	1757
hr1099-115	hr	115	2017-02-15	1099	1612
hr131-115	hr	115	2017-01-03	131	1493
hr347-115	hr	115	2017-01-05	347	1999
hr871-115	hr	115	2017-02-06	871	1861
hr3317-115	hr	115	2017-07-19	3317	1996
hr3421-115	hr	115	2017-07-26	3421	1721
hr5305-115	hr	115	2018-03-15	5305	1648
hr3038-115	hr	115	2017-06-23	3038	1846
hr6450-115	hr	115	2018-07-19	6450	1760
hr2772-115	hr	115	2017-06-06	2772	1993
hr1674-115	hr	115	2017-03-22	1674	284
hr5318-115	hr	115	2018-03-15	5318	1791
hr5242-115	hr	115	2018-03-09	5242	1931
hr6173-115	hr	115	2018-06-21	6173	1945
hr7205-115	hr	115	2018-11-30	7205	1872
hr5149-115	hr	115	2018-03-01	5149	1918
hr6655-115	hr	115	2018-08-03	6655	1790
hr3654-115	hr	115	2017-08-15	3654	593
hr1513-115	hr	115	2017-03-13	1513	608
hr6398-115	hr	115	2018-07-17	6398	1970
hr3221-115	hr	115	2017-07-13	3221	1947
hr5921-115	hr	115	2018-05-22	5921	1588
hr2642-115	hr	115	2017-05-24	2642	733
hr5537-115	hr	115	2018-04-17	5537	872
hr5609-115	hr	115	2018-04-25	5609	1584
hr3929-115	hr	115	2017-10-03	3929	1562
hr3910-115	hr	115	2017-10-02	3910	858
hr240-115	hr	115	2017-01-04	240	1978
hr1597-115	hr	115	2017-03-17	1597	1868
hr350-115	hr	115	2017-01-06	350	1531
hr1661-115	hr	115	2017-03-21	1661	1431
hr3435-115	hr	115	2017-07-26	3435	713
hr4253-115	hr	115	2017-11-03	4253	1191
hr7158-115	hr	115	2018-11-16	7158	1979
hr24-115	hr	115	2017-01-03	24	1784
hr238-115	hr	115	2017-01-04	238	1544
hr2034-115	hr	115	2017-04-06	2034	1856
hr6665-115	hr	115	2018-08-10	6665	1474
hr2352-115	hr	115	2017-05-04	2352	1828
hr2107-115	hr	115	2017-04-20	2107	1424
hr1723-115	hr	115	2017-03-24	1723	1800
hr5292-115	hr	115	2018-03-15	5292	1989
hr771-115	hr	115	2017-01-31	771	1319
hr1291-115	hr	115	2017-03-01	1291	872
hr385-115	hr	115	2017-01-09	385	1976
hr7337-115	hr	115	2018-12-19	7337	284
hr5593-115	hr	115	2018-04-24	5593	1989
hr3116-115	hr	115	2017-06-29	3116	1048
hr199-115	hr	115	2017-01-03	199	1802
hr5258-115	hr	115	2018-03-13	5258	1902
hr3890-115	hr	115	2017-09-28	3890	1795
hr2194-115	hr	115	2017-04-27	2194	1625
hr1330-115	hr	115	2017-03-02	1330	1780
hr2417-115	hr	115	2017-05-11	2417	854
hr4798-115	hr	115	2018-01-16	4798	1838
hr140-115	hr	115	2017-01-03	140	1475
hr2755-115	hr	115	2017-05-26	2755	891
hr1886-115	hr	115	2017-04-04	1886	1683
hr4653-115	hr	115	2017-12-14	4653	1846
hr7237-115	hr	115	2018-12-10	7237	1940
hr2535-115	hr	115	2017-05-18	2535	1435
hr5425-115	hr	115	2018-04-02	5425	891
hr2249-115	hr	115	2017-04-28	2249	1688
hr6922-115	hr	115	2018-09-26	6922	1980
hr4283-115	hr	115	2017-11-07	4283	1832
hr5439-115	hr	115	2018-04-09	5439	1751
hr5084-115	hr	115	2018-02-23	5084	1626
hr1118-115	hr	115	2017-02-16	1118	1770
hr2270-115	hr	115	2017-05-01	2270	1435
hr5128-115	hr	115	2018-02-27	5128	1971
hr6244-115	hr	115	2018-06-27	6244	1907
hr2421-115	hr	115	2017-05-11	2421	1655
hr5119-115	hr	115	2018-02-27	5119	1613
hr6622-115	hr	115	2018-07-26	6622	1980
hr1590-115	hr	115	2017-03-16	1590	1995
hr1071-115	hr	115	2017-02-15	1071	1657
hr5768-115	hr	115	2018-05-10	5768	1688
hr7079-115	hr	115	2018-10-19	7079	1832
hr3434-115	hr	115	2017-07-26	3434	688
hr3783-115	hr	115	2017-09-14	3783	1605
hr1670-115	hr	115	2017-03-22	1670	1822
hr4277-115	hr	115	2017-11-07	4277	482
hr5545-115	hr	115	2018-04-18	5545	258
hr3403-115	hr	115	2017-07-26	3403	1887
hr1598-115	hr	115	2017-03-17	1598	1540
hr6027-115	hr	115	2018-06-07	6027	1850
hr3117-115	hr	115	2017-06-29	3117	1936
hr3775-115	hr	115	2017-09-14	3775	1082
hr3233-115	hr	115	2017-07-13	3233	1777
hr3256-115	hr	115	2017-07-14	3256	1777
hr1838-115	hr	115	2017-03-30	1838	1461
hr6469-115	hr	115	2018-07-23	6469	1852
hr6636-115	hr	115	2018-07-26	6636	1805
hr3653-115	hr	115	2017-08-15	3653	1398
hr2322-115	hr	115	2017-05-03	2322	1582
hr6175-115	hr	115	2018-06-21	6175	1625
hr3510-115	hr	115	2017-07-27	3510	1665
hr4332-115	hr	115	2017-11-09	4332	1569
hr4425-115	hr	115	2017-11-16	4425	99
hr599-115	hr	115	2017-01-23	599	1617
hr2659-115	hr	115	2017-05-25	2659	1989
hr6471-115	hr	115	2018-07-23	6471	1735
hr3645-115	hr	115	2017-08-04	3645	1549
hr4168-115	hr	115	2017-10-31	4168	1913
hr6512-115	hr	115	2018-07-25	6512	1564
hr81-115	hr	115	2017-01-03	81	1874
hr1575-115	hr	115	2017-03-16	1575	1957
hr2359-115	hr	115	2017-05-04	2359	1955
hr4250-115	hr	115	2017-11-03	4250	1688
hr6360-115	hr	115	2018-07-12	6360	1970
hr3291-115	hr	115	2017-07-18	3291	1505
hr5336-115	hr	115	2018-03-20	5336	1451
hr482-115	hr	115	2017-01-12	482	1695
hr1813-115	hr	115	2017-03-30	1813	1455
hr4900-115	hr	115	2018-01-30	4900	1675
hr5337-115	hr	115	2018-03-20	5337	1945
hr6998-115	hr	115	2018-09-28	6998	1829
hr2685-115	hr	115	2017-05-25	2685	1786
hr4801-115	hr	115	2018-01-16	4801	1922
hr5619-115	hr	115	2018-04-25	5619	1849
hr4049-115	hr	115	2017-10-12	4049	1680
hr6485-115	hr	115	2018-07-24	6485	1942
hr6609-115	hr	115	2018-07-26	6609	1835
hr661-115	hr	115	2017-01-24	661	1638
hr3292-115	hr	115	2017-07-18	3292	1861
hr1079-115	hr	115	2017-02-15	1079	1584
hr1275-115	hr	115	2017-03-01	1275	1343
hr2689-115	hr	115	2017-05-25	2689	1459
hr1652-115	hr	115	2017-03-21	1652	1941
hr4886-115	hr	115	2018-01-29	4886	1816
hr925-115	hr	115	2017-02-07	925	166
hr2913-115	hr	115	2017-06-15	2913	1397
hr7351-115	hr	115	2018-12-19	7351	1344
hr1819-115	hr	115	2017-03-30	1819	1846
hr5332-115	hr	115	2018-03-19	5332	1925
hr110-115	hr	115	2017-01-03	110	1796
hr6940-115	hr	115	2018-09-27	6940	1793
hr2190-115	hr	115	2017-04-27	2190	1984
hr2125-115	hr	115	2017-04-25	2125	1868
hr1448-115	hr	115	2017-03-09	1448	1629
hr1584-115	hr	115	2017-03-16	1584	1406
hr4023-115	hr	115	2017-10-11	4023	1505
hr1004-115	hr	115	2017-02-13	1004	1582
hr462-115	hr	115	2017-01-12	462	1953
hr324-115	hr	115	2017-01-05	324	1941
hr6745-115	hr	115	2018-09-07	6745	1775
hr3962-115	hr	115	2017-10-04	3962	1999
hr3975-115	hr	115	2017-10-05	3975	1896
hr7359-115	hr	115	2018-12-20	7359	1550
hr2996-115	hr	115	2017-06-22	2996	1924
hr1060-115	hr	115	2017-02-15	1060	1562
hr4908-115	hr	115	2018-01-30	4908	1007
hr3885-115	hr	115	2017-09-28	3885	1987
hr533-115	hr	115	2017-01-13	533	1907
hr2283-115	hr	115	2017-05-02	2283	1158
hr5156-115	hr	115	2018-03-05	5156	1541
hr2051-115	hr	115	2017-04-06	2051	1777
hr219-115	hr	115	2017-01-03	219	1264
hr1229-115	hr	115	2017-02-27	1229	1319
hr6369-115	hr	115	2018-07-13	6369	1958
hr3502-115	hr	115	2017-07-27	3502	1631
hr1647-115	hr	115	2017-03-21	1647	99
hr4632-115	hr	115	2017-12-12	4632	1615
hr355-115	hr	115	2017-01-06	355	1451
hr2337-115	hr	115	2017-05-03	2337	1572
hr3479-115	hr	115	2017-07-27	3479	1934
hr7005-115	hr	115	2018-09-28	7005	1588
hr4968-115	hr	115	2018-02-07	4968	1654
hr2621-115	hr	115	2017-05-24	2621	1162
hr5188-115	hr	115	2018-03-06	5188	1583
hr4231-115	hr	115	2017-11-02	4231	1970
hr6871-115	hr	115	2018-09-25	6871	1756
hr3409-115	hr	115	2017-07-26	3409	1499
hr6223-115	hr	115	2018-06-26	6223	1835
hr3671-115	hr	115	2017-09-01	3671	1812
hr3294-115	hr	115	2017-07-19	3294	1191
hr5759-115	hr	115	2018-05-10	5759	1942
hr4372-115	hr	115	2017-11-13	4372	1912
hr4601-115	hr	115	2017-12-07	4601	1646
hr6112-115	hr	115	2018-06-14	6112	1680
hr4328-115	hr	115	2017-11-09	4328	1812
hr2713-115	hr	115	2017-05-25	2713	1777
hr5700-115	hr	115	2018-05-08	5700	1819
hr7059-115	hr	115	2018-10-12	7059	1559
hr2381-115	hr	115	2017-05-04	2381	1963
hr1128-115	hr	115	2017-02-16	1128	1840
hr6782-115	hr	115	2018-09-12	6782	1902
hr6657-115	hr	115	2018-08-07	6657	1881
hr5712-115	hr	115	2018-05-08	5712	1665
hr6080-115	hr	115	2018-06-13	6080	1043
hr3019-115	hr	115	2017-06-22	3019	1829
hr2630-115	hr	115	2017-05-24	2630	1695
hr76-115	hr	115	2017-01-03	76	1978
hr5497-115	hr	115	2018-04-12	5497	914
hr2908-115	hr	115	2017-06-15	2908	1449
hr4466-115	hr	115	2017-11-28	4466	1887
hr4846-115	hr	115	2018-01-19	4846	1944
hr679-115	hr	115	2017-01-24	679	1829
hr5185-115	hr	115	2018-03-06	5185	1829
hr298-115	hr	115	2017-01-05	298	1671
hr2544-115	hr	115	2017-05-18	2544	1505
hr701-115	hr	115	2017-01-24	701	1451
hr6796-115	hr	115	2018-09-13	6796	1990
hr3235-115	hr	115	2017-07-13	3235	1763
hr2581-115	hr	115	2017-05-22	2581	1757
hr351-115	hr	115	2017-01-06	351	1016
hr3492-115	hr	115	2017-07-27	3492	1520
hr4439-115	hr	115	2017-11-16	4439	1933
hr3-115	hr	115	2018-05-09	3	1559
hr3760-115	hr	115	2017-09-13	3760	1846
hr3327-115	hr	115	2017-07-20	3327	1390
hr6071-115	hr	115	2018-06-12	6071	1551
hr2748-115	hr	115	2017-05-25	2748	1264
hr1262-115	hr	115	2017-02-28	1262	1431
hr1035-115	hr	115	2017-02-14	1035	1541
hr2680-115	hr	115	2017-05-25	2680	1898
hr1533-115	hr	115	2017-03-15	1533	1591
hr6524-115	hr	115	2018-07-25	6524	1941
hr4479-115	hr	115	2017-11-29	4479	1625
hr5734-115	hr	115	2018-05-09	5734	1874
hr501-115	hr	115	2017-01-12	501	1904
hr7265-115	hr	115	2018-12-12	7265	1738
hr4693-115	hr	115	2017-12-20	4693	1913
hr1435-115	hr	115	2017-03-08	1435	482
hr2048-115	hr	115	2017-04-06	2048	1654
hr1621-115	hr	115	2017-03-17	1621	1799
hr4320-115	hr	115	2017-11-09	4320	1191
hr1287-115	hr	115	2017-03-01	1287	1946
hr5935-115	hr	115	2018-05-23	5935	1816
hr1791-115	hr	115	2017-03-29	1791	1549
hr2135-115	hr	115	2017-04-25	2135	733
hr5061-115	hr	115	2018-02-15	5061	1016
hr3888-115	hr	115	2017-09-28	3888	1988
hr6873-115	hr	115	2018-09-25	6873	1999
hr724-115	hr	115	2017-01-30	724	705
hr6183-115	hr	115	2018-06-21	6183	1731
hr4078-115	hr	115	2017-10-19	4078	1625
hr5401-115	hr	115	2018-03-22	5401	1946
hr3930-115	hr	115	2017-10-03	3930	593
hr6349-115	hr	115	2018-07-12	6349	1717
hr1926-115	hr	115	2017-04-05	1926	1797
hr1433-115	hr	115	2017-03-08	1433	1890
hr6760-115	hr	115	2018-09-10	6760	1816
hr6382-115	hr	115	2018-07-16	6382	1867
hr1098-115	hr	115	2017-02-15	1098	1431
hr6229-115	hr	115	2018-06-26	6229	1895
hr4579-115	hr	115	2017-12-06	4579	1606
hr3819-115	hr	115	2017-09-25	3819	1959
hr1466-115	hr	115	2017-03-09	1466	1863
hr6753-115	hr	115	2018-09-07	6753	1393
hr2584-115	hr	115	2017-05-22	2584	1934
hr6791-115	hr	115	2018-09-12	6791	1981
hr4603-115	hr	115	2017-12-07	4603	989
hr1152-115	hr	115	2017-02-16	1152	1827
hr2974-115	hr	115	2017-06-21	2974	1858
hr858-115	hr	115	2017-02-03	858	1896
hr1924-115	hr	115	2017-04-05	1924	1797
hr387-115	hr	115	2017-01-09	387	1724
hr2452-115	hr	115	2017-05-16	2452	1804
hr2541-115	hr	115	2017-05-18	2541	1803
hr5167-115	hr	115	2018-03-05	5167	1543
hr6040-115	hr	115	2018-06-07	6040	1902
hr5793-115	hr	115	2018-05-15	5793	1775
hr7173-115	hr	115	2018-11-27	7173	1683
hr1341-115	hr	115	2017-03-02	1341	1695
hr2533-115	hr	115	2017-05-18	2533	1939
hr5723-115	hr	115	2018-05-09	5723	1994
hr4503-115	hr	115	2017-11-30	4503	1820
hr705-115	hr	115	2017-01-27	705	1768
hr4325-115	hr	115	2017-11-09	4325	1533
hr7031-115	hr	115	2018-10-05	7031	604
hr6537-115	hr	115	2018-07-25	6537	1212
hr4571-115	hr	115	2017-12-06	4571	1409
hr4909-115	hr	115	2018-01-30	4909	1984
hr1175-115	hr	115	2017-02-16	1175	1646
hr3124-115	hr	115	2017-06-29	3124	1297
hr7307-115	hr	115	2018-12-13	7307	1319
hr6307-115	hr	115	2018-07-03	6307	1688
hr2292-115	hr	115	2017-05-02	2292	1911
hr3224-115	hr	115	2017-07-13	3224	1648
hr981-115	hr	115	2017-02-07	981	1995
hr4360-115	hr	115	2017-11-09	4360	1654
hr3209-115	hr	115	2017-07-12	3209	1774
hr6131-115	hr	115	2018-06-15	6131	1655
hr1945-115	hr	115	2017-04-05	1945	1611
hr1192-115	hr	115	2017-02-16	1192	1078
hr4120-115	hr	115	2017-10-25	4120	1792
hr3763-115	hr	115	2017-09-13	3763	1613
hr473-115	hr	115	2017-01-12	473	1408
hr7049-115	hr	115	2018-10-09	7049	1582
hr3726-115	hr	115	2017-09-11	3726	1545
hr3889-115	hr	115	2017-09-28	3889	1994
hr3694-115	hr	115	2017-09-07	3694	1877
hr7273-115	hr	115	2018-12-12	7273	1821
hr1540-115	hr	115	2017-03-15	1540	1932
hr6220-115	hr	115	2018-06-26	6220	1212
hr6378-115	hr	115	2018-07-16	6378	1819
hr409-115	hr	115	2017-01-10	409	1475
hr976-115	hr	115	2017-02-07	976	1706
hr677-115	hr	115	2017-01-24	677	1961
hr1939-115	hr	115	2017-04-05	1939	1773
hr285-115	hr	115	2017-01-04	285	1492
hr3364-115	hr	115	2017-07-24	3364	1002
hr1233-115	hr	115	2017-02-27	1233	1558
hr2792-115	hr	115	2017-06-06	2792	1763
hr3228-115	hr	115	2017-07-13	3228	1629
hr3966-115	hr	115	2017-10-05	3966	1972
hr4254-115	hr	115	2017-11-06	4254	1945
hr4280-115	hr	115	2017-11-07	4280	1940
hr1051-115	hr	115	2017-02-14	1051	1961
hr3796-115	hr	115	2017-09-14	3796	1853
hr1018-115	hr	115	2017-02-13	1018	1765
